PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
10607888;"Centro de día Nuestra Señora del Camino";"";"";"Centro de día para personas con discapacidad intelectual.";"Metro: Canillas (línea 4)    Bus: 120, 112, 122, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e36ffbd81741610VgnVCM2000001f4a900aRCRD";"DIONISIO INCA YUPANQUI";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28043";"2";"PIOVERA";"16";"HORTALEZA";"446386";"4479214";"40.461875888579776";"-3.6323714862737186";"913 004 241";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
7191698;"Centro de día San Alfonso";"";"";"Centro de día para personas con discapacidad intelectual.";"Bus: 131, 6, 60, 116, 78, 81";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec7b7006ac072410VgnVCM1000000b205a0aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"75";"BAJO";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439579";"4470007";"40.37846222434239";"-3.7117800681016506";"915 696 548 / 915 691 606";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11156045;"Centro de día Soporte social distrito Centro Las Letras";"";"";"Centro de día para personas con enfermedad mental crónica.";"Metro: Antón Martín (línea 1)    Bus: 26, 32, 6";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f465c10c05c0710VgnVCM2000001f4a900aRCRD";"DESAMPARADOS";"COSTANILLA";"V";"17";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440894";"4473708";"40.411897144625414";"-3.6966340908357855";"914 202 194 / 914 202 198";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11155110;"Centro de día Walk Gainza";"";"";"Centro de día para personas con enfermedad mental crónica.";"Bus: 6, 60";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2de6648cbfeb0710VgnVCM2000001f4a900aRCRD";"GAINZA";"CALLE";"V";"307";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439128";"4468612";"40.36586293320146";"-3.7169516557042277";"914 282 626";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11858420;"Centro de día para personas con discapacidad intelectual y rehabilitación Fundación Instituto San José";"";"";"Centro de día para personas con discapacidad intelectual.";"Bus: 155, 35, SE832";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d541e5b090cb4810VgnVCM2000001f4a900aRCRD";"PINAR DE SAN JOSE";"CALLE";"V";"98";"";"";"";"";"MADRID";"MADRID";"28054";"6";"CUATRO VIENTOS";"10";"LATINA";"434205";"4468235";"40.36209379003986";"-3.774890979411398";"915 080 140";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11285436;"Centro de día y centro de rehabilitación Fundación Manantial para personas con trastorno mental grave de Barajas";"";"";"Centro de día y centro de rehabilitación para personas con enfermedad mental crónica.";"Bus: 101, 105, 115";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e5a178d9156710VgnVCM1000001d4a900aRCRD";"HERMANOS FALCO Y ALVAREZ DE TOLEDO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"451000";"4480474";"40.4735113714068";"-3.57805132010274";"913 010 893";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11851901;"Centro de día y centro de rehabilitación psicosocial Nuestra Señora del Sagrario";"";"";"Centro de día y centro de rehabilitación para personas con enfermedad mental crónica.";"Metro: Vista Alegre (línea 5), Carabanchel (línea 5)  Bus: 34, 35";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb2ac52a86994810VgnVCM1000001d4a900aRCRD";"MATILDE HERNANDEZ";"CALLE";"V";"97";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"437397";"4470890";"40.38625494158068";"-3.737565015216509";"914 620 739";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
1143;"Centro de día y centro ocupacional Manos Tendidas Arganzuela";"";"";"Centro de día y centro ocupacional para personas con discapacidad intelectual.";"Metro: Legazpi (línea 3, 6)  Bus: 62, 148, 156, T32  Bicimad: Estación 270 (Calle Teresa López Valcárcel esq. Teniente Coronel Noreña)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9ce1e79ee71c010VgnVCM1000000b205a0aRCRD";"RICARDO DAMAS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441037";"4470952";"40.387080871048894";"-3.6946832916098575";"914 671 670 (centro de día) / 918 711 538 /  914 671 670 (residencia)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
51238;"Centro de día y centro ocupacional para la atención al funcionamiento de personas con patología dual Pardo Valcarce";"";"";"Centro de día y centro ocupacional para personas con discapacidad intelectual.";"Metro: Paco de Lucía (línea 9)  Bus: 134, 170, 178";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e965598d1351c010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE LAS HUELGAS";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28049";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440077";"4483730";"40.50212487356608";"-3.7071987746336155";"917 355 790";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11847716;"Centro de día y residencia Medinaceli para personas con discapacidad intelectual";"";"";"Residencia y centro de día para personas con discapacidad intelectual.";"Metro: Guzmán el Bueno (línea 6, 7)  Bus: 45, 2, C1, F, C2, 44";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=609508efba674810VgnVCM1000001d4a900aRCRD";"ESTUDIANTES";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439576";"4477584";"40.44672150500691";"-3.712527732281532";"918 154 470";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
11155178;"Centro de día y soporte social Villaverde";"";"";"Centro de día para personas con enfermedad mental crónica.";"Bus: 79, 59";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f40ffe1d63fb0710VgnVCM2000001f4a900aRCRD";"PINAZO";"PLAZA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28021";"2";"SAN CRISTOBAL";"17";"VILLAVERDE";"441371";"4466030";"40.34276443083453";"-3.6903066483625735";"917 232 168";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
7192500;"Centro de día, centro ocupacional y centro de rehabilitación laboral Fundación Juan XXIII Roncalli";"";"";"Centro de día, centro ocupacional y centro de rehabilitación laboral para personas con discapacidad intelectual.";"Metro: Puerta de Arganda (línea 9)  Bus: 100, 106, 159, T23, E5, SE718, 71, E3  Renfe: Puerta de Arganda (C2, C7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6d4085304572410VgnVCM2000000c205a0aRCRD";"GRAN VIA DEL ESTE";"AVENIDA";"V";"1";"BAJO";"";"";"";"MADRID";"MADRID";"28032";"3";"VALDERRIVAS";"19";"VICALVARO";"449473";"4472665";"40.403066988507774";"-3.595441745849985";"914 137 349";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
175151;"Centro de día, centro ocupacional y residencia APADEMA";"";"";"Centro de día, centro ocupacional y residencia para personas con discapacidad intelectual.";"Metro: Mirasierra (línea 9)  Bus: 133, 134";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=901c14c4d661c010VgnVCM1000000b205a0aRCRD";"MORALZARZAL";"CALLE";"V";"73";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439392";"4482998";"40.495481283296485";"-3.7152153401473864";"917 364 169";"";"";"/contenido/entidadesYorganismos/AsociacionesAccionSocial"
10863039;"Centro de rehabilitación INDANE";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Metro: Canal (línea 2, 7)  Bus: 2, 12";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7ca40fd4f638610VgnVCM1000001d4a900aRCRD";"VALLEHERMOSO";"CALLE";"V";"100";"BAJA";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439947";"4476790";"40.43959649590148";"-3.7080805370600967";"910 745 555 / 686 087 677";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11156145;"Centro de rehabilitación Neurociencia";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Bus: 160";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0febc18998c0710VgnVCM2000001f4a900aRCRD";"OSA MAYOR";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"434439";"4479292";"40.46171934729419";"-3.773283130892027";"616 062 630";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad"
11532115;"Centro de rehabilitación Orpea Madrid Mirasierra";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Metro: Mirasierra (línea 9)  Bus: 49";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=098353f6a7d4d710VgnVCM2000001f4a900aRCRD";"VENTISQUERO DE LA CONDESA";"AVENIDA";"V";"46";"BAJA";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439162";"4482910";"40.49467303163574";"-3.7179277349273487";"914 488 801 / 679 407 472";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10608768;"Centro de rehabilitación integral de la FEMM";"";"";"Centro de rehabilitación para personas con discapacidad física";"Metro: Ventilla (línea 9), Plaza de Castilla (línea 1, 9, 10)  Bus: 42, 177  Bicimad: Estación 296 (Calle de la Costa Verde, 25-23)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a4d3eb6a4c41610VgnVCM2000001f4a900aRCRD";"ASTURIAS";"AVENIDA";"V";"35";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"441041";"4480043";"40.468981171236365";"-3.6954859236722464";"913 993 245 / 699 086 699";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad"
11156234;"Centro de rehabilitación laboral Arganzuela";"";"";"Centro de día para personas con enfermedad mental crónica.";"Metro: Acacias (línea 5)    Bus: 62";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45a3a9e48d8c0710VgnVCM2000001f4a900aRCRD";"ARQUITECTURA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"2";"ACACIAS";"2";"ARGANZUELA";"440358";"4472428";"40.4003293600296";"-3.7028221528501994";"914 627 275";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156224;"Centro de rehabilitación laboral Candelita Ciudad Lineal";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica";"Metro: Ventas (línea 2 y 5)    Bus: 12";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a422a9e48d8c0710VgnVCM2000001f4a900aRCRD";"SANCHO DAVILA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443862";"4475366";"40.42703675725809";"-3.6617925056983625";"915 141 150";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11285291;"Centro de rehabilitación laboral Carabanchel";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica";"Bus: 17, 35  Metro: Carabanchel (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcf9506f58156710VgnVCM1000001d4a900aRCRD";"INGENIEROS";"CAMINO";"V";"13";"";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436565";"4470891";"40.386205391513464";"-3.747372785310797";"915 252 140";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156184;"Centro de rehabilitación laboral Fuencarral";"";"";"Centro de día para personas con enfermedad mental crónica";"Bus: 67, 83, 125, 175, 178, 165, 166  Bicimad: Estación 606 (Calle Fermín Caballero 2)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e928a9e48d8c0710VgnVCM2000001f4a900aRCRD";"ALFREDO MARQUERIE";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28034";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"440856";"4482014";"40.486720067421565";"-3.6978470161498955";"911 291 601";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11857446;"Centro de rehabilitación laboral Intress Tetuán";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica.";"Bus: 127, 45, C1, F, C2, 44  Metro: Cuatro Caminos (líneas 1, 2, 6)  Bicimad: Estación 204 (Calle Doctor Santero, 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b58f5dbae3ea4810VgnVCM1000001d4a900aRCRD";"DOCTOR SANTERO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440067";"4477689";"40.447698501725654";"-3.7067503601106604";"919 920 109 / 659 092 895";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11155854;"Centro de rehabilitación laboral Latina Grupo 5";"";"";"Centro de día para personas con enfermedad mental crónica.";"Metro: Alto de Extremadura (línea 6)    Bus: 31, 33, 36, 39, 65";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f49af9c474c0710VgnVCM2000001f4a900aRCRD";"ARCANGEL SAN RAFAEL";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437357";"4473236";"40.40739162548029";"-3.738273598624469";"911 291 591";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156165;"Centro de rehabilitación laboral Nueva vida";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica.";"Metro: Ventas (línea 2 y 5)    Bus: 53, 74, 43, 48";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a0bc18998c0710VgnVCM2000001f4a900aRCRD";"COLOMER";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443641";"4476187";"40.43441973830678";"-3.664480273941069";"913 552 680";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11525792;"Centro de rehabilitación laboral Villaverde";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica";"Bus: 130, 22, 86  Metro: Villaverde Bajo - Cruce (línea 3)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7602d5ae3bd2d710VgnVCM2000001f4a900aRCRD";"ALCOCER";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28041";"5";"LOS ANGELES";"17";"VILLAVERDE";"440460";"4466876";"40.35031859786236";"-3.7011069209511023";"917 975 838";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
7827714;"Centro de rehabilitación y recuperación y residencia Medinaceli";"";"";"Residencia y centro de rehabilitación para personas con discapacidad física.";"Metro: Alto del Arenal (línea 1)  Bus: 57, 58, 103, 143";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6598e738bdca410VgnVCM1000000b205a0aRCRD";"RAMIREZ TOME";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28038";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"445128";"4471110";"40.38878570721145";"-3.646501329650509";"913 807 630";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
10608686;"Centro de servicios múltiples y residencia del lesionado medular Miguel Ángel García Oca";"";"";"Centro de rehabilitación y residencia para personas con discapacidad física.";"Metro: Buenos Aires (línea 1), Portazgo (línea 1)    Bus: 54, 141, 143";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4a83eb6a4c41610VgnVCM2000001f4a900aRCRD";"VALDERRIBAS";"CAMINO";"V";"115";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"444316";"4471748";"40.3944778539194";"-3.6561267016339087";"917 775 544";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7193047;"Centro ocupacional Ademo II";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Vinateros (línea 9)  Bus: 71, 30, 32";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e707107d4d572410VgnVCM1000000b205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"59";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"444623";"4473534";"40.41059083170422";"-3.652661949694097";"914 398 118";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7191610;"Centro ocupacional Afade";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Alto del Arenal (línea 1), Miguel Hernández (línea 1)  Bus: 54, 144";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c17c067ba072410VgnVCM1000000b205a0aRCRD";"RAFAEL ALBERTI";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445828";"4471379";"40.39125175478508";"-3.6382818521729297";"913 807 370";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
179797;"Centro ocupacional Afanias las Victorias";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Valdeacederas (línea 1), Tetuán (línea 1)  Bus: 49  Bicimad: estación 301 (Calle Muller, 34)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ecfdef5ab41c010VgnVCM2000000c205a0aRCRD";"FRAY JUNIPERO SERRA";"CALLE";"V";"27";"BAJO";"";"";"";"MADRID";"MADRID";"28039";"5";"VALDEACEDERAS";"6";"TETUAN";"440626";"4479547";"40.46447885399867";"-3.7003342953735996";"915 715 216 / 915 711 735";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133713;"Centro ocupacional Estar 5";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Bus: 130, T31";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06986da0aa81c010VgnVCM1000000b205a0aRCRD";"HORMIGUERAS";"CAMINO";"V";"122";"4";"Q1";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"445287";"4469485";"40.37415200820221";"-3.644499097070304";"915 543 637 /  913 803 107";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11841316;"Centro ocupacional Fundación Inclusive";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Santiago Bernabeu (línea 10)  Bus: 149, 5, 43";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10b3d8a63ef44810VgnVCM2000001f4a900aRCRD";"EDGAR NEVILLE";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440939";"4478092";"40.45139623758831";"-3.6965098401771623";"917 708 090 / 655 977 548";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7192542;"Centro ocupacional Fundación Prodis";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Valdebernardo (línea 9)  Bus: 71, 130, 8";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce229e3465572410VgnVCM2000000c205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"2";"";"";"";"";"MADRID";"MADRID";"28032";"2";"VALDEBERNARDO";"19";"VICALVARO";"447422";"4472926";"40.40529380046373";"-3.619628148619535";"913 715 351";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7827408;"Centro ocupacional Jardines de España";"";"";"Centro ocupacional para personas con discapacidad intelectual";"Bus: 173, 174, 176";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a97fb625b9ca410VgnVCM2000000c205a0aRCRD";"BURGOS";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"442617";"4480075";"40.46938009662294";"-3.676895278234155";"917 667 121 / 629 067 501";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11937;"Centro ocupacional Nazaret";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Bus: 174, 150  Renfe: Fuente de la Mora (C1, C10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a7466051361c010VgnVCM1000000b205a0aRCRD";"MANOTERAS";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"443124";"4482243";"40.48894186955553";"-3.6711180069340204";"913 027 851 / 913 027 853";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11285521;"Centro ocupacional Nuestra Señora del Camino III";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Valdezarza (línea 7)  Bus: 126, 127, 132, 64";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b0fd40d0b156710VgnVCM1000001d4a900aRCRD";"NUEVA CALEDONIA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28035";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438836";"4479300";"40.46212135262279";"-3.7214188740023237";"914 596 344";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
